Masa Fragmento 1 (4He): 4.003 u
Masa Fragmento 2 (3He): 3.016 u
E1 (MeV)     E2 (MeV)     Sección Eficaz     E_rel (MeV) 
10.000000    12.228226    2.299513e-02       0.858367    
10.000000    12.228545    2.298081e-02       0.859294    
10.000000    12.229501    2.293782e-02       0.862072    
10.500000    11.896560    2.530528e-02       0.772615    
10.500000    11.896881    2.528793e-02       0.773546    
10.500000    11.897845    2.523597e-02       0.776338    
11.000000    11.562222    2.754809e-02       0.701569    
11.000000    11.562545    2.752662e-02       0.702502    
11.000000    11.563514    2.746244e-02       0.705303    
11.500000    11.225540    2.941004e-02       0.644993    
11.500000    11.225865    2.938425e-02       0.645928    
11.500000    11.226838    2.930723e-02       0.648732    
12.000000    10.886809    3.053807e-02       0.602704    
12.000000    10.887134    3.050886e-02       0.603638    
12.000000    10.888110    3.042171e-02       0.606441    
12.500000    10.546296    3.064517e-02       0.574569    
12.500000    10.546622    3.061450e-02       0.575502    
12.500000    10.547599    3.052302e-02       0.578300    
13.000000    10.204247    2.961484e-02       0.560503    
13.000000    10.204573    2.958531e-02       0.561432    
13.000000    10.205549    2.949729e-02       0.564220    
13.500000    9.860887     2.755705e-02       0.560464    
13.500000    9.861212     2.753135e-02       0.561389    
13.500000    9.862186     2.745482e-02       0.564162    
14.000000    9.516424     2.479979e-02       0.574454    
14.000000    9.516748     2.478008e-02       0.575373    
14.000000    9.517720     2.472147e-02       0.578128    
14.500000    9.171056     2.181122e-02       0.602520    
14.500000    9.171378     2.179870e-02       0.603431    
14.500000    9.172346     2.176152e-02       0.606163    
15.000000    8.824966     1.908823e-02       0.644749    
15.000000    8.825287     1.908285e-02       0.645651    
15.000000    8.826248     1.906692e-02       0.648356    
15.500000    8.478330     1.703651e-02       0.701275    
15.500000    8.478649     1.703687e-02       0.702166    
15.500000    8.479603     1.703802e-02       0.704840    
16.000000    8.131317     1.586969e-02       0.772277    
16.000000    8.131633     1.587313e-02       0.773156    
16.000000    8.132579     1.588333e-02       0.775795    
16.500000    7.784090     1.553008e-02       0.857983    
16.500000    7.784402     1.553306e-02       0.858849    
16.500000    7.785339     1.554171e-02       0.861447    
10.000000    12.080596    2.104746e-02       0.780106    
10.000000    12.080913    2.103420e-02       0.781044    
10.000000    12.081864    2.099432e-02       0.783857    
10.500000    11.753040    2.300515e-02       0.696714    
10.500000    11.753359    2.299117e-02       0.697656    
10.500000    11.754317    2.294912e-02       0.700483    
11.000000    11.422748    2.488076e-02       0.628024    
11.000000    11.423069    2.486543e-02       0.628969    
11.000000    11.424032    2.481942e-02       0.631804    
11.500000    11.090051    2.647232e-02       0.573802    
11.500000    11.090373    2.645540e-02       0.574748    
11.500000    11.091340    2.640471e-02       0.577587    
12.000000    10.755249    2.754817e-02       0.533869    
12.000000    10.755572    2.753003e-02       0.534816    
12.000000    10.756541    2.747574e-02       0.537654    
12.500000    10.418613    2.791502e-02       0.508097    
12.500000    10.418936    2.789664e-02       0.509042    
12.500000    10.419907    2.784167e-02       0.511875    
13.000000    10.080391    2.748309e-02       0.496402    
13.000000    10.080714    2.746585e-02       0.497344    
13.000000    10.081684    2.741430e-02       0.500167    
13.500000    9.740812     2.631107e-02       0.498747    
13.500000    9.741135     2.629635e-02       0.499683    
13.500000    9.742104     2.625234e-02       0.502492    
14.000000    9.400090     2.460176e-02       0.515135    
14.000000    9.400412     2.459052e-02       0.516066    
14.000000    9.401377     2.455687e-02       0.518856    
14.500000    9.058422     2.265289e-02       0.545617    
14.500000    9.058742     2.264529e-02       0.546540    
14.500000    9.059703     2.262243e-02       0.549307    
15.000000    8.715997     2.077191e-02       0.590283    
15.000000    8.716315     2.076707e-02       0.591197    
15.000000    8.717271     2.075240e-02       0.593937    
15.500000    8.372993     1.917988e-02       0.649270    
15.500000    8.373309     1.917601e-02       0.650173    
15.500000    8.374257     1.916412e-02       0.652881    
11.000000    11.284871    2.267266e-02       0.558958    
11.000000    11.285190    2.265798e-02       0.559915    
11.000000    11.286147    2.261378e-02       0.562784    
11.500000    10.956141    2.422305e-02       0.507094    
11.500000    10.956461    2.420805e-02       0.508052    
11.500000    10.957421    2.416291e-02       0.510925    
12.000000    10.625248    2.541189e-02       0.469517    
12.000000    10.625569    2.539663e-02       0.470474    
12.000000    10.626532    2.535076e-02       0.473347    
12.500000    10.292470    2.609017e-02       0.446100    
12.500000    10.292791    2.607498e-02       0.447055    
12.500000    10.293755    2.602930e-02       0.449923    
13.000000    9.958057     2.617069e-02       0.436763    
13.000000    9.958378     2.615601e-02       0.437716    
13.000000    9.959341     2.611185e-02       0.440574    
13.500000    9.622241     2.565201e-02       0.441473    
13.500000    9.622562     2.563822e-02       0.442421    
13.500000    9.623524     2.559669e-02       0.445264    
14.000000    9.285239     2.462064e-02       0.460237    
14.000000    9.285559     2.460779e-02       0.461179    
14.000000    9.286518     2.456901e-02       0.464003    
14.500000    8.947253     2.321984e-02       0.493107    
14.500000    8.947571     2.320747e-02       0.494041    
14.500000    8.948526     2.317011e-02       0.496842    
8.000000     19.005066    4.796945e-02       6.429168    
8.000000     19.005362    4.795753e-02       6.429495    
8.000000     19.006250    4.792200e-02       6.430477    
23.500000    4.813426     8.308519e-02       6.074386    
23.500000    4.813670     8.313465e-02       6.074543    
23.500000    4.814405     8.328412e-02       6.075013    
24.000000    4.361692     5.522931e-01       6.288851    
24.000000    4.361928     5.538140e-01       6.288992    
24.000000    4.362635     5.584008e-01       6.289413    
24.500000    3.910215     7.214062e-02       6.528518    
24.500000    3.910441     7.205715e-02       6.528641    
24.500000    3.911120     7.180802e-02       6.529010    
25.000000    3.458783     2.505620e-02       6.797018    
25.000000    3.458998     2.505088e-02       6.797122    
25.000000    3.459645     2.503492e-02       6.797434    
8.000000     18.819447    4.436032e-02       6.200499    
8.000000     18.819747    4.435676e-02       6.200852    
8.000000     18.820645    4.434627e-02       6.201910    
23.500000    4.734497     1.082924e-01       5.946499    
23.500000    4.734743     1.083903e-01       5.946672    
23.500000    4.735481     1.086860e-01       5.947192    
24.000000    4.286713     8.146470e-01       6.169023    
24.000000    4.286950     8.141625e-01       6.169179    
24.000000    4.287660     8.126118e-01       6.169647    
24.500000    3.839322     4.420441e-02       6.417376    
24.500000    3.839549     4.417304e-02       6.417513    
24.500000    3.840230     4.407932e-02       6.417925    
8.000000     18.633137    4.106732e-02       5.975785    
8.000000     18.633439    4.106985e-02       5.976163    
8.000000     18.634348    4.107763e-02       5.977297    
23.000000    5.100767     7.192579e-02       5.616344    
23.000000    5.101023     7.191141e-02       5.616550    
23.000000    5.101790     7.186915e-02       5.617170    
23.500000    4.656339     1.533663e-01       5.823334    
23.500000    4.656586     1.535727e-01       5.823523    
23.500000    4.657327     1.541964e-01       5.824091    
24.000000    4.212536     3.426127e-01       6.053842    
24.000000    4.212774     3.414116e-01       6.054013    
24.000000    4.213487     3.378361e-01       6.054526    
24.500000    3.769262     3.142671e-02       6.310796    
24.500000    3.769490     3.141491e-02       6.310947    
24.500000    3.770173     3.137964e-02       6.311400    
8.000000     18.446244    3.828453e-02       5.755102    
8.000000     18.446550    3.829093e-02       5.755505    
8.000000     18.447467    3.831035e-02       5.756713    
23.000000    5.019515     8.258949e-02       5.490499    
23.000000    5.019772     8.260235e-02       5.490722    
23.000000    5.020542     8.264189e-02       5.491391    
23.500000    4.578983     2.503488e-01       5.704867    
23.500000    4.579231     2.508726e-01       5.705071    
23.500000    4.579975     2.524569e-01       5.705686    
24.000000    4.139190     1.190058e-01       5.943279    
24.000000    4.139428     1.186941e-01       5.943464    
24.000000    4.140143     1.177671e-01       5.944021    
24.500000    3.700062     2.566145e-02       6.208743    
24.500000    3.700290     2.565705e-02       6.208907    
24.500000    3.700974     2.564385e-02       6.209400    
8.000000     18.258877    3.602662e-02       5.538521    
8.000000     18.259186    3.603516e-02       5.538949    
8.000000     18.260111    3.606106e-02       5.540230    
23.000000    4.939068     1.018097e-01       5.369399    
23.000000    4.939326     1.018627e-01       5.369638    
23.000000    4.940099     1.020229e-01       5.370356    
23.500000    4.502460     4.992638e-01       5.591068    
23.500000    4.502708     5.005853e-01       5.591288    
23.500000    4.503454     5.045646e-01       5.591948    
24.000000    4.066702     5.359520e-02       5.837298    
24.000000    4.066941     5.350756e-02       5.837498    
24.000000    4.067657     5.324646e-02       5.838096    
24.500000    3.631746     2.319905e-02       6.111175    
24.500000    3.631974     2.319640e-02       6.111352    
24.500000    3.632658     2.318842e-02       6.111884    
8.000000     18.071143    3.425091e-02       5.326109    
8.000000     18.071455    3.426048e-02       5.326560    
8.000000     18.072388    3.428954e-02       5.327912    
22.500000    5.293085     8.378029e-02       5.046729    
22.500000    5.293352     8.375299e-02       5.047003    
22.500000    5.294152     8.367207e-02       5.047823    
23.000000    4.859458     1.365070e-01       5.253016    
23.000000    4.859716     1.366392e-01       5.253271    
23.000000    4.860491     1.370387e-01       5.254035    
23.500000    4.426796     6.055763e-01       5.481905    
23.500000    4.427045     6.041293e-01       5.482140    
23.500000    4.427792     5.997275e-01       5.482844    
24.000000    3.995097     3.142117e-02       5.735862    
24.000000    3.995336     3.139524e-02       5.736075    
24.000000    3.996053     3.131796e-02       5.736714    
8.000000     17.883148    3.295075e-02       5.117927    
8.000000     17.883462    3.296089e-02       5.118401    
8.000000     17.884403    3.299179e-02       5.119824    
22.500000    5.210465     9.415532e-02       4.928334    
22.500000    5.210732     9.416241e-02       4.928624    
22.500000    5.211534     9.418478e-02       4.929492    
23.000000    4.780712     2.085334e-01       5.141318    
23.000000    4.780971     2.088877e-01       5.141588    
23.000000    4.781747     2.099594e-01       5.142398    
23.500000    4.352019     1.929247e-01       5.377341    
23.500000    4.352268     1.921154e-01       5.377590    
23.500000    4.353016     1.897131e-01       5.378336    
24.000000    3.924399     2.387759e-02       5.638927    
24.000000    3.924638     2.387210e-02       5.639153    
24.000000    3.925356     2.385578e-02       5.639831    
8.000000     17.694995    3.217240e-02       4.914033    
8.000000     17.695311    3.218324e-02       4.914530    
8.000000     17.696258    3.221642e-02       4.916021    
22.000000    5.555682     9.084453e-02       4.616482    
22.000000    5.555958     9.079436e-02       4.616806    
22.000000    5.556786     9.064504e-02       4.617780    
22.500000    5.128716     1.146944e-01       4.814669    
22.500000    5.128984     1.147514e-01       4.814975    
22.500000    5.129787     1.149237e-01       4.815890    
23.000000    4.702859     3.968377e-01       5.034269    
23.000000    4.703118     3.979107e-01       5.034553    
23.000000    4.703895     4.011531e-01       5.035407    
23.500000    4.278152     6.511792e-02       5.277335    
23.500000    4.278402     6.493498e-02       5.277597    
23.500000    4.279150     6.439135e-02       5.278385    
24.000000    3.854631     2.216775e-02       5.546447    
24.000000    3.854870     2.216863e-02       5.546686    
24.000000    3.855587     2.217126e-02       5.547402    
8.000000     17.506787    3.196857e-02       4.714480    
8.000000     17.507105    3.198080e-02       4.714999    
8.000000     17.508058    3.201829e-02       4.716557    
22.000000    5.470998     9.656703e-02       4.501356    
22.000000    5.471274     9.655434e-02       4.501697    
22.000000    5.472103     9.651745e-02       4.502718    
22.500000    5.047868     1.538692e-01       4.705700    
22.500000    5.048136     1.540274e-01       4.706020    
22.500000    5.048940     1.545055e-01       4.706982    
23.000000    4.625923     6.450837e-01       4.931829    
23.000000    4.626182     6.443757e-01       4.932128    
23.000000    4.626959     6.421288e-01       4.933025    
23.500000    4.205219     3.154447e-02       5.181842    
23.500000    4.205469     3.149848e-02       5.182117    
23.500000    4.206216     3.136170e-02       5.182945    
24.000000    3.785812     2.252292e-02       5.458373    
24.000000    3.786050     2.252371e-02       5.458624    
24.000000    3.786767     2.252601e-02       5.459377    
8.000000     17.318624    3.232947e-02       4.519316    
8.000000     17.318943    3.234427e-02       4.519857    
8.000000     17.319902    3.238973e-02       4.521481    
22.000000    5.387224     1.115142e-01       4.390968    
22.000000    5.387501     1.115493e-01       4.391324    
22.000000    5.388330     1.116557e-01       4.392392    
22.500000    4.967946     2.405311e-01       4.601388    
22.500000    4.968214     2.409936e-01       4.601723    
22.500000    4.969018     2.423937e-01       4.602728    
23.000000    4.549928     2.210567e-01       4.833956    
23.000000    4.550187     2.199278e-01       4.834269    
23.000000    4.550963     2.165805e-01       4.835207    
23.500000    4.133241     2.230936e-02       5.090814    
23.500000    4.133490     2.230132e-02       5.091103    
23.500000    4.134237     2.227755e-02       5.091969    
8.000000     17.130604    3.315174e-02       4.328585    
8.000000     17.130925    3.317090e-02       4.329147    
8.000000     17.131888    3.322969e-02       4.330835    
8.500000     16.717013    2.895437e-02       4.145456    
8.500000     16.717339    2.894066e-02       4.146025    
8.500000     16.718316    2.889999e-02       4.147731    
21.500000    5.721053     9.950365e-02       4.089604    
21.500000    5.721337     9.948967e-02       4.089995    
21.500000    5.722191     9.944903e-02       4.091169    
22.000000    5.304388     1.411104e-01       4.285279    
22.000000    5.304665     1.412245e-01       4.285650    
22.000000    5.305495     1.415697e-01       4.286763    
22.500000    4.888975     4.810528e-01       4.501689    
22.500000    4.889243     4.824505e-01       4.502039    
22.500000    4.890047     4.866654e-01       4.503087    
23.000000    4.474896     6.532555e-02       4.740602    
23.000000    4.475154     6.509763e-02       4.740928    
23.000000    4.475930     6.442139e-02       4.741907    
23.500000    4.062238     2.116762e-02       5.004200    
23.500000    4.062487     2.117122e-02       5.004501    
23.500000    4.063232     2.118205e-02       5.005405    
8.000000     16.942824    3.428196e-02       4.142326    
8.000000     16.943146    3.430793e-02       4.142909    
8.000000     16.944113    3.438745e-02       4.144659    
8.500000     16.533490    2.919520e-02       3.960256    
8.500000     16.533817    2.918108e-02       3.960846    
8.500000     16.534799    2.913925e-02       3.962616    
21.500000    5.635364     1.127829e-01       3.982982    
21.500000    5.635649     1.128201e-01       3.983388    
21.500000    5.636502     1.129333e-01       3.984609    
22.000000    5.222515     2.021778e-01       4.184248    
22.000000    5.222792     2.024916e-01       4.184633    
22.000000    5.223621     2.034413e-01       4.185790    
22.500000    4.810978     5.880355e-01       4.406560    
22.500000    4.811245     5.859942e-01       4.406923    
22.500000    4.812048     5.797962e-01       4.408013    
23.000000    4.400847     2.983219e-02       4.651718    
23.000000    4.401105     2.978112e-02       4.652058    
23.000000    4.401880     2.962948e-02       4.653075    
23.500000    3.992227     2.259529e-02       4.921946    
23.500000    3.992475     2.260007e-02       4.922259    
23.500000    3.993219     2.261434e-02       4.923199    
8.000000     16.755378    3.560329e-02       3.960575    
8.000000     16.755701    3.563938e-02       3.961178    
8.000000     16.756672    3.574969e-02       3.962989    
8.500000     16.350340    2.923120e-02       3.779654    
8.500000     16.350669    2.921852e-02       3.780265    
8.500000     16.351654    2.918114e-02       3.782096    
21.000000    5.960946     1.001985e-01       3.694128    
21.000000    5.961238     1.002004e-01       3.694570    
21.000000    5.962113     1.002074e-01       3.695896    
21.500000    5.550653     1.401637e-01       3.881056    
21.500000    5.550937     1.402801e-01       3.881478    
21.500000    5.551790     1.406320e-01       3.882743    
22.000000    5.141629     3.608106e-01       4.087829    
22.000000    5.141905     3.618331e-01       4.088229    
22.000000    5.142733     3.649310e-01       4.089429    
22.500000    4.733975     1.533126e-01       4.315950    
22.500000    4.734242     1.525026e-01       4.316327    
22.500000    4.735044     1.501052e-01       4.317457    
23.000000    4.327801     2.153819e-02       4.567251    
23.000000    4.328059     2.153177e-02       4.567603    
23.000000    4.328832     2.151290e-02       4.568658    
23.500000    3.923225     2.396091e-02       4.843994    
23.500000    3.923472     2.396190e-02       4.844319    
23.500000    3.924214     2.396475e-02       4.845294    
8.000000     16.568358    3.715753e-02       3.783361    
8.000000     16.568683    3.720836e-02       3.783985    
8.000000     16.569656    3.736344e-02       3.785855    
8.500000     16.167653    2.896230e-02       3.603679    
8.500000     16.167982    2.895342e-02       3.604309    
8.500000     16.168970    2.892755e-02       3.606201    
21.000000    5.873451     1.149018e-01       3.591702    
21.000000    5.873742     1.149602e-01       3.592159    
21.000000    5.874617     1.151372e-01       3.593531    
21.500000    5.466942     1.958157e-01       3.783783    
21.500000    5.467226     1.961187e-01       3.784219    
21.500000    5.468077     1.970356e-01       3.785528    
22.000000    5.061750     7.112748e-01       3.995976    
22.000000    5.062026     7.117802e-01       3.996389    
22.000000    5.062852     7.131255e-01       3.997630    
22.500000    4.657987     4.868141e-02       4.229809    
22.500000    4.658254     4.852595e-02       4.230199    
22.500000    4.659053     4.806490e-02       4.231368    
23.000000    4.255775     2.131124e-02       4.487145    
23.000000    4.256032     2.131749e-02       4.487509    
23.000000    4.256802     2.133630e-02       4.488601    
8.000000     16.381855    3.924480e-02       3.610712    
8.000000     16.382181    3.931739e-02       3.611355    
8.000000     16.383157    3.953869e-02       3.613284    
8.500000     15.985514    2.845508e-02       3.432352    
8.500000     15.985844    2.845259e-02       3.433003    
8.500000     15.986835    2.844602e-02       3.434954    
9.000000     15.586400    2.653904e-02       3.269587    
9.000000     15.586734    2.652217e-02       3.270244    
9.000000     15.587737    2.647172e-02       3.272212    
20.500000    6.190942     9.955764e-02       3.315890    
20.500000    6.191241     9.958970e-02       3.316382    
20.500000    6.192136     9.968745e-02       3.317859    
21.000000    5.786973     1.445806e-01       3.493962    
21.000000    5.787264     1.447287e-01       3.494434    
21.000000    5.788138     1.451760e-01       3.495850    
21.500000    5.384254     3.361294e-01       3.691114    
21.500000    5.384538     3.370894e-01       3.691565    
21.500000    5.385388     3.400004e-01       3.692915    
22.000000    4.982900     2.786389e-01       3.908636    
22.000000    4.983175     2.769196e-01       3.909063    
22.000000    4.983999     2.718281e-01       3.910344    
22.500000    4.583031     2.575554e-02       4.148082    
22.500000    4.583297     2.572410e-02       4.148484    
22.500000    4.584095     2.563093e-02       4.149690    
23.000000    4.184783     2.319983e-02       4.411342    
23.000000    4.185039     2.320666e-02       4.411718    
23.000000    4.185807     2.322707e-02       4.412845    
8.000000     16.195957    4.256086e-02       3.442649    
8.000000     16.196283    4.266759e-02       3.443311    
8.000000     16.197261    4.299299e-02       3.445296    
8.500000     15.804010    2.795387e-02       3.265695    
8.500000     15.804340    2.796035e-02       3.266365    
8.500000     15.805333    2.798083e-02       3.268373    
9.000000     15.409206    2.523354e-02       3.104443    
9.000000     15.409541    2.522018e-02       3.105118    
9.000000     15.410546    2.518036e-02       3.107145    
20.000000    6.503133     8.746532e-02       3.053416    
20.000000    6.503438     8.748176e-02       3.053943    
20.000000    6.504352     8.753276e-02       3.055523    
20.500000    6.101748     1.183193e-01       3.218033    
20.500000    6.102046     1.184155e-01       3.218540    
20.500000    6.102940     1.187063e-01       3.220062    
21.000000    5.701536     2.050920e-01       3.400862    
21.000000    5.701826     2.054621e-01       3.401348    
21.000000    5.702698     2.065825e-01       3.402807    
21.500000    5.302611     7.047819e-01       3.603000    
21.500000    5.302894     7.061754e-01       3.603464    
21.500000    5.303742     7.102293e-01       3.604856    
22.000000    4.905096     7.191049e-02       3.825757    
22.000000    4.905371     7.160971e-02       3.826197    
22.000000    4.906193     7.071906e-02       3.827517    
22.500000    4.509124     2.139449e-02       4.070710    
22.500000    4.509389     2.139518e-02       4.071125    
22.500000    4.510184     2.139755e-02       4.072368    
8.000000     16.010749    4.849446e-02       3.279191    
8.000000     16.011075    4.866046e-02       3.279871    
8.000000     16.012054    4.916696e-02       3.281911    
8.500000     15.623221    2.783683e-02       3.103722    
8.500000     15.623552    2.785501e-02       3.104410    
8.500000     15.624545    2.791076e-02       3.106474    
9.000000     15.232753    2.387327e-02       2.944054    
9.000000     15.233088    2.386612e-02       2.944748    
9.000000     15.234094    2.384511e-02       2.946832    
20.000000    6.411265     1.001255e-01       2.955757    
20.000000    6.411570     1.001981e-01       2.956299    
20.000000    6.412482     1.004177e-01       2.957925    
20.500000    6.013612     1.542245e-01       3.124846    
20.500000    6.013909     1.544354e-01       3.125368    
20.500000    6.014801     1.550730e-01       3.126933    
21.000000    5.617160     3.631085e-01       3.312351    
21.000000    5.617450     3.642960e-01       3.312851    
21.000000    5.618320     3.678996e-01       3.314352    
21.500000    5.222031     3.329617e-01       3.519387    
21.500000    5.222313     3.308050e-01       3.519864    
21.500000    5.223159     3.244134e-01       3.521295    
22.000000    4.828357     3.141492e-02       3.747281    
22.000000    4.828630     3.135385e-02       3.747734    
22.000000    4.829450     3.117279e-02       3.749092    
22.500000    4.436280     2.227640e-02       3.997636    
22.500000    4.436544     2.228470e-02       3.998062    
22.500000    4.437336     2.230960e-02       3.999341    
8.000000     15.826313    5.996199e-02       3.120350    
8.000000     15.826640    6.024191e-02       3.121049    
8.000000     15.827620    6.109685e-02       3.123142    
8.500000     15.443228    2.858149e-02       2.946444    
8.500000     15.443559    2.861537e-02       2.947150    
8.500000     15.444553    2.871861e-02       2.949268    
9.000000     15.057117    2.289614e-02       2.788429    
9.000000     15.057453    2.289745e-02       2.789142    
9.000000     15.058460    2.290195e-02       2.791281    
9.500000     14.668411    2.111218e-02       2.645744    
9.500000     14.668750    2.110422e-02       2.646462    
9.500000     14.669767    2.108043e-02       2.648616    
19.500000    6.715504     8.553751e-02       2.706968    
19.500000    6.715814     8.559579e-02       2.707544    
19.500000    6.716743     8.577248e-02       2.709272    
20.000000    6.320477     1.250260e-01       2.862793    
20.000000    6.320781     1.251774e-01       2.863350    
20.000000    6.321691     1.256346e-01       2.865019    
20.500000    5.926557     2.304840e-01       3.036279    
20.500000    5.926854     2.310261e-01       3.036814    
20.500000    5.927743     2.326698e-01       3.038422    
21.000000    5.533866     7.324818e-01       3.228377    
21.000000    5.534155     7.331882e-01       3.228891    
21.000000    5.535022     7.350822e-01       3.230432    
21.500000    5.142533     8.075416e-02       3.440219    
21.500000    5.142814     8.038894e-02       3.440709    
21.500000    5.143656     7.930839e-02       3.442179    
22.000000    4.752697     2.254314e-02       3.673151    
22.000000    4.752969     2.253583e-02       3.673616    
22.000000    4.753786     2.251443e-02       3.675010    
22.500000    4.364513     2.390762e-02       3.928796    
22.500000    4.364776     2.391357e-02       3.929234    
22.500000    4.365564     2.393129e-02       3.930547    
8.000000     15.642732    8.295199e-02       2.966138    
8.000000     15.643059    8.343956e-02       2.966853    
8.000000     15.644039    8.492334e-02       2.968999    
8.500000     15.264108    3.085545e-02       2.793868    
8.500000     15.264440    3.091368e-02       2.794592    
8.500000     15.265434    3.109094e-02       2.796763    
9.000000     14.882374    2.270855e-02       2.637574    
9.000000     14.882710    2.272001e-02       2.638304    
9.000000     14.883717    2.275504e-02       2.640496    
9.500000     14.497966    2.009639e-02       2.496692    
9.500000     14.498305    2.009499e-02       2.497429    
9.500000     14.499323    2.009104e-02       2.499637    
19.000000    7.014421     7.340518e-02       2.471555    
19.000000    7.014736     7.345188e-02       2.472164    
19.000000    7.015681     7.359393e-02       2.473991    
19.500000    6.622104     1.041591e-01       2.614506    
19.500000    6.622413     1.042809e-01       2.615096    
19.500000    6.623340     1.046491e-01       2.616868    
20.000000    6.230790     1.721965e-01       2.774474    
20.000000    6.231093     1.725253e-01       2.775045    
20.000000    6.232001     1.735207e-01       2.776757    
20.500000    5.840604     4.504904e-01       2.952278    
20.500000    5.840899     4.522846e-01       2.952828    
20.500000    5.841786     4.577216e-01       2.954476    
21.000000    5.451672     2.619317e-01       3.148885    
21.000000    5.451960     2.601767e-01       3.149412    
21.000000    5.452823     2.549897e-01       3.150992    
21.500000    5.064131     3.373989e-02       3.365439    
21.500000    5.064411     3.366699e-02       3.365941    
21.500000    5.065250     3.345088e-02       3.367449    
22.000000    4.678131     2.188137e-02       3.603305    
22.000000    4.678402     2.188823e-02       3.603782    
22.000000    4.679214     2.190890e-02       3.605212    
8.000000     15.460083    1.202838e-01       2.816559    
8.000000     15.460410    1.208046e-01       2.817292    
8.000000     15.461389    1.223319e-01       2.819488    
8.500000     15.085938    3.595856e-02       2.645998    
8.500000     15.086269    3.606383e-02       2.646738    
8.500000     15.087263    3.638479e-02       2.648961    
9.000000     14.708595    2.363059e-02       2.491487    
9.000000     14.708931    2.365448e-02       2.492235    
9.000000     14.709937    2.372708e-02       2.494478    
9.500000     14.328500    1.995477e-02       2.352466    
9.500000     14.328839    1.996175e-02       2.353220    
9.500000     14.329856    1.998306e-02       2.355480    
10.000000    13.946036    1.862932e-02       2.228465    
10.000000    13.946378    1.862880e-02       2.229223    
10.000000    13.947404    1.862737e-02       2.231496    
18.500000    7.307959     6.348057e-02       2.249449    
18.500000    7.308279     6.351674e-02       2.250091    
18.500000    7.309238     6.362733e-02       2.252016    
19.000000    6.918445     8.781493e-02       2.379845    
19.000000    6.918759     8.791744e-02       2.380469    
19.000000    6.919702     8.822726e-02       2.382341    
19.500000    6.529827     1.375197e-01       2.526709    
19.500000    6.530135     1.377583e-01       2.527314    
19.500000    6.531059     1.384800e-01       2.529129    
20.000000    6.142226     2.866501e-01       2.690747    
20.000000    6.142528     2.876178e-01       2.691332    
20.000000    6.143432     2.905578e-01       2.693085    
20.500000    5.755770     6.231585e-01       2.872790    
20.500000    5.756064     6.208735e-01       2.873353    
20.500000    5.756948     6.138507e-01       2.875041    
21.000000    5.370594     6.759381e-02       3.073816    
21.000000    5.370880     6.731134e-02       3.074356    
21.000000    5.371741     6.647555e-02       3.075974    
21.500000    4.986841     2.310738e-02       3.294986    
21.500000    4.987120     2.309630e-02       3.295500    
21.500000    4.987955     2.306373e-02       3.297044    
22.000000    4.604670     2.308077e-02       3.537680    
22.000000    4.604940     2.308785e-02       3.538168    
22.000000    4.605748     2.310900e-02       3.539633    
8.000000     15.278442    1.266015e-01       2.671616    
8.000000     15.278769    1.262574e-01       2.672365    
8.000000     15.279747    1.251665e-01       2.674610    
8.500000     14.908788    4.724759e-02       2.502831    
8.500000     14.909119    4.746309e-02       2.503589    
8.500000     14.910112    4.812151e-02       2.505861    
9.000000     14.535851    2.603766e-02       2.350166    
9.000000     14.536186    2.608035e-02       2.350930    
9.000000     14.537191    2.621004e-02       2.353224    
9.500000     14.160081    2.092149e-02       2.213059    
9.500000     14.160419    2.093804e-02       2.213830    
9.500000     14.161435    2.098822e-02       2.216141    
10.000000    13.781869    1.895639e-02       2.091044    
10.000000    13.782211    1.896367e-02       2.091819    
10.000000    13.783236    1.898577e-02       2.094143    
10.500000    13.401559    1.853595e-02       1.983727    
10.500000    13.401903    1.853728e-02       1.984505    
10.500000    13.402936    1.854140e-02       1.986838    
18.000000    7.596042     5.566120e-02       2.040618    
18.000000    7.596366     5.568842e-02       2.041291    
18.000000    7.597337     5.577214e-02       2.043310    
18.500000    7.209440     7.481936e-02       2.158718    
18.500000    7.209759     7.490594e-02       2.159374    
18.500000    7.210715     7.516784e-02       2.161343    
19.000000    6.823617     1.130192e-01       2.292817    
19.000000    6.823930     1.132088e-01       2.293455    
19.000000    6.824869     1.137821e-01       2.295370    
19.500000    6.438695     2.083516e-01       2.443525    
19.500000    6.439002     2.089563e-01       2.444144    
19.500000    6.439923     2.107922e-01       2.446000    
20.000000    6.054803     6.057603e-01       2.611558    
20.000000    6.055103     6.074190e-01       2.612156    
20.000000    6.056005     6.122660e-01       2.613950    
20.500000    5.672073     1.436501e-01       2.797757    
20.500000    5.672366     1.427792e-01       2.798333    
20.500000    5.673246     1.402095e-01       2.800060    
21.000000    5.290647     3.083706e-02       3.003113    
21.000000    5.290932     3.077893e-02       3.003665    
21.000000    5.291788     3.060664e-02       3.005320    
21.500000    4.910676     2.155540e-02       3.228798    
21.500000    4.910953     2.156083e-02       3.229324    
21.500000    4.911784     2.157724e-02       3.230904    
8.000000     15.097883    8.525559e-02       2.531307    
8.000000     15.098209    8.477710e-02       2.532072    
8.000000     15.099186    8.335806e-02       2.534365    
8.500000     14.732730    7.322150e-02       2.364365    
8.500000     14.733061    7.367288e-02       2.365139    
8.500000     14.734052    7.504361e-02       2.367459    
9.000000     14.364207    3.088415e-02       2.213603    
9.000000     14.364542    3.096549e-02       2.214384    
9.000000     14.365546    3.121329e-02       2.216727    
